departamento,date,deaths
Chontales,2021-09-12,182
Chontales,2021-09-13,184
Chontales,2021-09-14,185
Chontales,2021-09-15,189
Chontales,2021-09-16,191
Chontales,2021-09-17,193
Chontales,2021-09-18,195
Chontales,2021-09-19,201
Chontales,2021-09-20,201
Chontales,2021-09-21,220
Chontales,2021-09-22,222
Chontales,2021-09-23,223
Chontales,2021-09-24,229
Chontales,2021-09-25,231
Chontales,2021-09-26,235
Chontales,2021-09-27,236
Chontales,2021-09-28,238
Chontales,2021-09-29,238
Esteli,2020-04-09,1
Esteli,2020-04-10,1
Esteli,2020-04-11,1
Esteli,2020-04-12,1
Esteli,2020-04-13,1
Esteli,2020-04-14,1
Esteli,2020-04-15,1
Esteli,2020-04-16,1
Esteli,2020-04-17,1
Esteli,2020-04-18,1
Esteli,2020-04-19,1
Esteli,2020-04-20,1
Esteli,2020-04-21,2
Esteli,2020-04-22,2
Esteli,2020-04-23,2
Esteli,2020-04-24,2
Esteli,2020-04-25,2
Esteli,2020-04-26,2
Esteli,2020-04-27,2
Esteli,2020-04-28,2
Esteli,2020-04-29,2
Esteli,2020-04-30,2
Esteli,2020-05-01,2
Esteli,2020-05-02,2
Esteli,2020-05-03,2
Esteli,2020-05-04,2
Esteli,2020-05-05,2
Esteli,2020-05-06,2
Esteli,2020-05-07,2
Esteli,2020-05-08,2
Esteli,2020-05-09,2
Esteli,2020-05-10,2
Esteli,2020-05-11,2
Esteli,2020-05-12,2
Esteli,2020-05-13,2
Esteli,2020-05-14,2
Esteli,2020-05-15,2
Esteli,2020-05-16,2
Esteli,2020-05-17,2
Esteli,2020-05-18,3
Esteli,2020-05-19,3
Esteli,2020-05-20,3
Esteli,2020-05-21,3
Esteli,2020-05-22,4
Esteli,2020-05-23,4
Esteli,2020-05-24,4
Esteli,2020-05-25,5
Esteli,2020-05-26,5
Esteli,2020-05-27,6
Esteli,2020-05-28,7
Esteli,2020-05-29,7
Esteli,2020-05-30,7
Esteli,2020-05-31,7
Esteli,2020-06-01,8
Esteli,2020-06-02,9
Esteli,2020-06-03,11
Esteli,2020-06-04,13
Esteli,2020-06-05,18
Esteli,2020-06-06,21
Esteli,2020-06-07,21
Esteli,2020-06-08,25
Esteli,2020-06-09,26
Esteli,2020-06-10,27
Esteli,2020-06-11,28
Esteli,2020-06-12,29
Esteli,2020-06-13,34
Esteli,2020-06-14,36
Esteli,2020-06-15,40
Esteli,2020-06-16,45
Esteli,2020-06-17,49
Esteli,2020-06-18,54
Esteli,2020-06-19,57
Esteli,2020-06-20,59
Esteli,2020-06-21,63
Esteli,2020-06-22,67
Esteli,2020-06-23,71
Esteli,2020-06-24,72
Esteli,2020-06-25,73
Esteli,2020-06-26,73
Esteli,2020-06-27,73
Esteli,2020-06-28,74
Esteli,2020-06-29,75
Esteli,2020-06-30,76
Esteli,2020-07-01,77
Esteli,2020-07-02,84
Esteli,2020-07-03,87
Esteli,2020-07-04,87
Esteli,2020-07-05,87
Esteli,2020-07-06,88
Esteli,2020-07-07,96
Esteli,2020-07-08,103
Esteli,2020-07-09,104
Esteli,2020-07-10,110
Esteli,2020-07-11,110
Esteli,2020-07-12,110
Esteli,2020-07-13,111
Esteli,2020-07-14,111
Esteli,2020-07-15,112
Esteli,2020-07-16,113
Esteli,2020-07-17,114
Esteli,2020-07-18,115
Esteli,2020-07-19,118
Esteli,2020-07-20,118
Esteli,2020-07-21,118
Esteli,2020-07-22,120
Esteli,2020-07-23,120
Esteli,2020-07-24,120
Esteli,2020-07-25,120
Esteli,2020-07-26,121
Esteli,2020-07-27,121
Esteli,2020-07-28,121
Esteli,2020-07-29,121
Esteli,2020-07-30,121
Esteli,2020-07-31,122
Esteli,2020-08-01,122
Esteli,2020-08-02,123
Esteli,2020-08-03,123
Esteli,2020-08-04,124
Esteli,2020-08-05,124
Esteli,2020-08-06,124
Esteli,2020-08-07,125
Esteli,2020-08-08,125
Esteli,2020-08-09,125
Esteli,2020-08-10,125
Esteli,2020-08-11,125
Esteli,2020-08-12,125
Esteli,2020-08-13,125
Esteli,2020-08-14,125
Esteli,2020-08-15,125
Esteli,2020-08-16,125
Esteli,2020-08-17,125
Esteli,2020-08-18,125
Esteli,2020-08-19,126
Esteli,2020-08-20,126
Esteli,2020-08-21,126
Esteli,2020-08-22,126
Esteli,2020-08-23,127
Esteli,2020-08-24,127
Esteli,2020-08-25,127
Esteli,2020-08-26,128
Esteli,2020-08-27,128
Esteli,2020-08-28,129
Esteli,2020-08-29,129
Esteli,2020-08-30,129
Esteli,2020-08-31,129
Esteli,2020-09-01,130
Esteli,2020-09-02,130
Esteli,2020-09-03,130
Esteli,2020-09-04,130
Esteli,2020-09-05,131
Esteli,2020-09-06,131
Esteli,2020-09-07,131
Esteli,2020-09-08,131
Esteli,2020-09-09,131
Esteli,2020-09-10,131
Esteli,2020-09-11,131
Esteli,2020-09-12,131
Esteli,2020-09-13,131
Esteli,2020-09-14,131
Esteli,2020-09-15,131
Esteli,2020-09-16,131
Esteli,2020-09-17,133
Esteli,2020-09-18,133
Esteli,2020-09-19,133
Esteli,2020-09-20,134
Esteli,2020-09-21,134
Esteli,2020-09-22,134
Esteli,2020-09-23,134
Esteli,2020-09-24,134
Esteli,2020-09-25,134
Esteli,2020-09-26,134
Esteli,2020-09-27,134
Esteli,2020-09-28,134
Esteli,2020-09-29,134
Esteli,2020-09-30,134
Esteli,2020-10-01,134
Esteli,2020-10-02,136
Esteli,2020-10-03,136
Esteli,2020-10-04,136
Esteli,2020-10-05,136
Esteli,2020-10-06,136
Esteli,2020-10-07,138
Esteli,2020-10-08,138
Esteli,2020-10-09,138
Esteli,2020-10-10,138
Esteli,2020-10-11,138
Esteli,2020-10-12,138
Esteli,2020-10-13,138
Esteli,2020-10-14,138
Esteli,2020-10-15,138
Esteli,2020-10-16,138
Esteli,2020-10-17,138
Esteli,2020-10-18,138
Esteli,2020-10-19,138
Esteli,2020-10-20,138
Esteli,2020-10-21,138
Esteli,2020-10-22,138
Esteli,2020-10-23,138
Esteli,2020-10-24,138
Esteli,2020-10-25,138
Esteli,2020-10-26,138
Esteli,2020-10-27,138
Esteli,2020-10-28,138
Esteli,2020-10-29,138
Esteli,2020-10-30,138
Esteli,2020-10-31,138
Esteli,2020-11-01,138
Esteli,2020-11-02,140
Esteli,2020-11-03,140
Esteli,2020-11-04,140
Esteli,2020-11-05,140
Esteli,2020-11-06,140
Esteli,2020-11-07,140
Esteli,2020-11-08,140
Esteli,2020-11-09,140
Esteli,2020-11-10,140
Esteli,2020-11-11,140
Esteli,2020-11-12,140
Esteli,2020-11-13,140
Esteli,2020-11-14,140
Esteli,2020-11-15,140
Esteli,2020-11-16,140
Esteli,2020-11-17,140
Esteli,2020-11-18,140
Esteli,2020-11-19,140
Esteli,2020-11-20,140
Esteli,2020-11-21,140
Esteli,2020-11-22,140
Esteli,2020-11-23,140
Esteli,2020-11-24,140
Esteli,2020-11-25,141
Esteli,2020-11-26,141
Esteli,2020-11-27,142
Esteli,2020-11-28,142
Esteli,2020-11-29,142
Esteli,2020-11-30,142
Esteli,2020-12-01,143
Esteli,2020-12-02,144
Esteli,2020-12-03,144
Esteli,2020-12-04,144
Esteli,2020-12-05,144
Esteli,2020-12-06,144
Esteli,2020-12-07,144
Esteli,2020-12-08,144
Esteli,2020-12-09,144
Esteli,2020-12-10,144
Esteli,2020-12-11,144
Esteli,2020-12-12,144
Esteli,2020-12-13,144
Esteli,2020-12-14,144
Esteli,2020-12-15,144
Esteli,2020-12-16,144
Esteli,2020-12-17,144
Esteli,2020-12-18,144
Esteli,2020-12-19,144
Esteli,2020-12-20,144
Esteli,2020-12-21,144
Esteli,2020-12-22,144
Esteli,2020-12-23,144
Esteli,2020-12-24,144
Esteli,2020-12-25,144
Esteli,2020-12-26,145
Esteli,2020-12-27,145
Esteli,2020-12-28,145
Esteli,2020-12-29,145
Esteli,2020-12-30,145
Esteli,2020-12-31,145
Esteli,2021-01-01,145
Esteli,2021-01-02,146
Esteli,2021-01-03,146
Esteli,2021-01-04,146
Esteli,2021-01-05,147
Esteli,2021-01-06,150
Esteli,2021-01-07,150
Esteli,2021-01-08,150
Esteli,2021-01-09,150
Esteli,2021-01-10,150
Esteli,2021-01-11,150
Esteli,2021-01-12,150
Esteli,2021-01-13,152
Esteli,2021-01-14,152
Esteli,2021-01-15,154
Esteli,2021-01-16,154
Esteli,2021-01-17,154
Esteli,2021-01-18,154
Esteli,2021-01-19,155
Esteli,2021-01-20,156
Esteli,2021-01-21,158
Esteli,2021-01-22,158
Esteli,2021-01-23,158
Esteli,2021-01-24,158
Esteli,2021-01-25,158
Esteli,2021-01-26,158
Esteli,2021-01-27,158
Esteli,2021-01-28,159
Esteli,2021-01-29,159
Esteli,2021-01-30,159
Esteli,2021-01-31,159
Esteli,2021-02-01,159
Esteli,2021-02-02,159
Esteli,2021-02-03,159
Esteli,2021-02-04,159
Esteli,2021-02-05,159
Esteli,2021-02-06,159
Esteli,2021-02-07,159
Esteli,2021-02-08,159
Esteli,2021-02-09,160
Esteli,2021-02-10,160
Esteli,2021-02-11,160
Esteli,2021-02-12,162
Esteli,2021-02-13,162
Esteli,2021-02-14,162
Esteli,2021-02-15,162
Esteli,2021-02-16,162
Esteli,2021-02-17,162
Esteli,2021-02-18,162
Esteli,2021-02-19,162
Esteli,2021-02-20,162
Esteli,2021-02-21,162
Esteli,2021-02-22,162
Esteli,2021-02-23,162
Esteli,2021-02-24,162
Esteli,2021-02-25,162
Esteli,2021-02-26,162
Esteli,2021-02-27,162
Esteli,2021-02-28,162
Esteli,2021-03-01,162
Esteli,2021-03-02,162
Esteli,2021-03-03,162
Esteli,2021-03-04,162
Esteli,2021-03-05,162
Esteli,2021-03-06,162
Esteli,2021-03-07,162
Esteli,2021-03-08,162
Esteli,2021-03-09,162
Esteli,2021-03-10,162
Esteli,2021-03-11,162
Esteli,2021-03-12,162
Esteli,2021-03-13,162
Esteli,2021-03-14,162
Esteli,2021-03-15,162
Esteli,2021-03-16,162
Esteli,2021-03-17,162
Esteli,2021-03-18,162
Esteli,2021-03-19,162
Esteli,2021-03-20,162
Esteli,2021-03-21,162
Esteli,2021-03-22,162
Esteli,2021-03-23,162
Esteli,2021-03-24,162
Esteli,2021-03-25,162
Esteli,2021-03-26,162
Esteli,2021-03-27,162
Esteli,2021-03-28,162
Esteli,2021-03-29,162
Esteli,2021-03-30,162
Esteli,2021-03-31,162
Esteli,2021-04-01,162
Esteli,2021-04-02,162
Esteli,2021-04-03,162
Esteli,2021-04-04,162
Esteli,2021-04-05,162
Esteli,2021-04-06,162
Esteli,2021-04-07,162
Esteli,2021-04-08,162
Esteli,2021-04-09,162
Esteli,2021-04-10,162
Esteli,2021-04-11,162
Esteli,2021-04-12,162
Esteli,2021-04-13,162
Esteli,2021-04-14,162
Esteli,2021-04-15,162
Esteli,2021-04-16,162
Esteli,2021-04-17,162
Esteli,2021-04-18,162
Esteli,2021-04-19,162
Esteli,2021-04-20,163
Esteli,2021-04-21,163
Esteli,2021-04-22,163
Esteli,2021-04-23,163
Esteli,2021-04-24,163
Esteli,2021-04-25,165
Esteli,2021-04-26,165
Esteli,2021-04-27,166
Esteli,2021-04-28,166
Esteli,2021-04-29,166
Esteli,2021-04-30,166
Esteli,2021-05-01,166
Esteli,2021-05-02,166
Esteli,2021-05-03,166
Esteli,2021-05-04,166
Esteli,2021-05-05,166
Esteli,2021-05-06,167
Esteli,2021-05-07,167
Esteli,2021-05-08,168
Esteli,2021-05-09,168
Esteli,2021-05-10,168
Esteli,2021-05-11,168
Esteli,2021-05-12,168
Esteli,2021-05-13,178
Esteli,2021-05-14,178
Esteli,2021-05-15,178
Esteli,2021-05-16,178
Esteli,2021-05-17,178
Esteli,2021-05-18,179
Esteli,2021-05-19,179
Esteli,2021-05-20,179
Esteli,2021-05-21,179
Esteli,2021-05-22,179
Esteli,2021-05-23,179
Esteli,2021-05-24,183
Esteli,2021-05-25,183
Esteli,2021-05-26,183
Esteli,2021-05-27,184
Esteli,2021-05-28,184
Esteli,2021-05-29,184
Esteli,2021-05-30,184
Esteli,2021-05-31,184
Esteli,2021-06-01,184
Esteli,2021-06-02,184
Esteli,2021-06-03,184
Esteli,2021-06-04,184
Esteli,2021-06-05,185
Esteli,2021-06-06,186
Esteli,2021-06-07,186
Esteli,2021-06-08,186
Esteli,2021-06-09,186
Esteli,2021-06-10,186
Esteli,2021-06-11,186
Esteli,2021-06-12,186
Esteli,2021-06-13,187
Esteli,2021-06-14,187
Esteli,2021-06-15,187
Esteli,2021-06-16,187
Esteli,2021-06-17,187
Esteli,2021-06-18,187
Esteli,2021-06-19,187
Esteli,2021-06-20,187
Esteli,2021-06-21,187
Esteli,2021-06-22,187
Esteli,2021-06-23,187
Esteli,2021-06-24,188
Esteli,2021-06-25,188
Esteli,2021-06-26,188
Esteli,2021-06-27,188
Esteli,2021-06-28,190
Esteli,2021-06-29,190
Esteli,2021-06-30,191
Esteli,2021-07-01,191
Esteli,2021-07-02,191
Esteli,2021-07-03,192
Esteli,2021-07-04,192
Esteli,2021-07-05,192
Esteli,2021-07-06,192
Esteli,2021-07-07,192
Esteli,2021-07-08,192
Esteli,2021-07-09,193
Esteli,2021-07-10,193
Esteli,2021-07-11,194
Esteli,2021-07-12,194
Esteli,2021-07-13,195
Esteli,2021-07-14,195
Esteli,2021-07-15,195
Esteli,2021-07-16,196
Esteli,2021-07-17,196
Esteli,2021-07-18,196
Esteli,2021-07-19,196
Esteli,2021-07-20,196
Esteli,2021-07-21,196
Esteli,2021-07-22,197
Esteli,2021-07-23,197
Esteli,2021-07-24,197
Esteli,2021-07-25,197
Esteli,2021-07-26,198
Esteli,2021-07-27,199
Esteli,2021-07-28,201
Esteli,2021-07-29,202
Esteli,2021-07-30,202
Esteli,2021-07-31,202
Esteli,2021-08-01,202
Esteli,2021-08-02,202
Esteli,2021-08-03,204
Esteli,2021-08-04,204
Esteli,2021-08-05,204
Esteli,2021-08-06,206
Esteli,2021-08-07,208
Esteli,2021-08-08,211
Esteli,2021-08-09,212
Esteli,2021-08-10,216
Esteli,2021-08-11,217
Esteli,2021-08-12,217
Esteli,2021-08-13,217
Esteli,2021-08-14,217
Esteli,2021-08-15,223
Esteli,2021-08-16,229
Esteli,2021-08-17,233
Esteli,2021-08-18,234
Esteli,2021-08-19,234
Esteli,2021-08-20,237
Esteli,2021-08-21,240
Esteli,2021-08-22,241
Esteli,2021-08-23,243
Esteli,2021-08-24,244
Esteli,2021-08-25,246
Esteli,2021-08-26,252
Esteli,2021-08-27,257
Esteli,2021-08-28,259
Esteli,2021-08-29,264
Esteli,2021-08-30,270
Esteli,2021-08-31,271
Esteli,2021-09-01,272
Esteli,2021-09-02,275
Esteli,2021-09-03,280
Esteli,2021-09-04,280
Esteli,2021-09-05,281
Esteli,2021-09-06,283
Esteli,2021-09-07,292
Esteli,2021-09-08,296
Esteli,2021-09-09,300
Esteli,2021-09-10,304
Esteli,2021-09-11,306
Esteli,2021-09-12,314
Esteli,2021-09-13,319
Esteli,2021-09-14,319
Esteli,2021-09-15,320
Esteli,2021-09-16,322
Esteli,2021-09-17,330
Esteli,2021-09-18,338
Esteli,2021-09-19,340
Esteli,2021-09-20,343
Esteli,2021-09-21,355
Esteli,2021-09-22,365
Esteli,2021-09-23,369
Esteli,2021-09-24,370
Esteli,2021-09-25,372
Esteli,2021-09-26,382
Esteli,2021-09-27,387
Esteli,2021-09-28,390
Esteli,2021-09-29,394
Granada,2020-04-20,1
Granada,2020-04-21,1
Granada,2020-04-22,1
Granada,2020-04-23,1
Granada,2020-04-24,1
Granada,2020-04-25,1
Granada,2020-04-26,1
Granada,2020-04-27,1
Granada,2020-04-28,1
Granada,2020-04-29,1
Granada,2020-04-30,1
Granada,2020-05-01,1
Granada,2020-05-02,1
Granada,2020-05-03,1
Granada,2020-05-04,1
Granada,2020-05-05,1
Granada,2020-05-06,2
Granada,2020-05-07,3
Granada,2020-05-08,3
Granada,2020-05-09,3
Granada,2020-05-10,4
Granada,2020-05-11,4
Granada,2020-05-12,6
Granada,2020-05-13,6
Granada,2020-05-14,7
Granada,2020-05-15,8
Granada,2020-05-16,10
Granada,2020-05-17,11
Granada,2020-05-18,13
Granada,2020-05-19,14
Granada,2020-05-20,14
Granada,2020-05-21,16
Granada,2020-05-22,16
Granada,2020-05-23,19
Granada,2020-05-24,21
Granada,2020-05-25,24
Granada,2020-05-26,25
Granada,2020-05-27,50
Granada,2020-05-28,53
Granada,2020-05-29,54
Granada,2020-05-30,54
Granada,2020-05-31,55
Granada,2020-06-01,58
Granada,2020-06-02,58
Granada,2020-06-03,58
Granada,2020-06-04,62
Granada,2020-06-05,62
Granada,2020-06-06,63
Granada,2020-06-07,66
Granada,2020-06-08,66
Granada,2020-06-09,67
Granada,2020-06-10,67
Granada,2020-06-11,67
Granada,2020-06-12,68
Granada,2020-06-13,68
Granada,2020-06-14,68
Granada,2020-06-15,69
Granada,2020-06-16,72
Granada,2020-06-17,74
Granada,2020-06-18,74
Granada,2020-06-19,75
Granada,2020-06-20,75
Granada,2020-06-21,75
Granada,2020-06-22,75
Granada,2020-06-23,76
Granada,2020-06-24,76
Granada,2020-06-25,76
Granada,2020-06-26,76
Granada,2020-06-27,76
Granada,2020-06-28,76
Granada,2020-06-29,77
Granada,2020-06-30,77
Granada,2020-07-01,77
Granada,2020-07-02,77
Granada,2020-07-03,79
Granada,2020-07-04,82
Granada,2020-07-05,82
Granada,2020-07-06,85
Granada,2020-07-07,85
Granada,2020-07-08,86
Granada,2020-07-09,86
Granada,2020-07-10,87
Granada,2020-07-11,87
Granada,2020-07-12,88
Granada,2020-07-13,88
Granada,2020-07-14,88
Granada,2020-07-15,88
Granada,2020-07-16,91
Granada,2020-07-17,91
Granada,2020-07-18,92
Granada,2020-07-19,92
Granada,2020-07-20,92
Granada,2020-07-21,93
Granada,2020-07-22,93
Granada,2020-07-23,93
Granada,2020-07-24,94
Granada,2020-07-25,94
Granada,2020-07-26,96
Granada,2020-07-27,96
Granada,2020-07-28,96
Granada,2020-07-29,97
Granada,2020-07-30,97
Granada,2020-07-31,97
Granada,2020-08-01,97
Granada,2020-08-02,97
Granada,2020-08-03,98
Granada,2020-08-04,99
Granada,2020-08-05,99
Granada,2020-08-06,99
Granada,2020-08-07,99
Granada,2020-08-08,99
Granada,2020-08-09,99
Granada,2020-08-10,101
Granada,2020-08-11,101
Granada,2020-08-12,101
Granada,2020-08-13,101
Granada,2020-08-14,101
Granada,2020-08-15,101
Granada,2020-08-16,101
Granada,2020-08-17,101
Granada,2020-08-18,101
Granada,2020-08-19,101
Granada,2020-08-20,101
Granada,2020-08-21,101
Granada,2020-08-22,101
Granada,2020-08-23,101
Granada,2020-08-24,101
Granada,2020-08-25,101
Granada,2020-08-26,101
Granada,2020-08-27,104
Granada,2020-08-28,104
Granada,2020-08-29,104
Granada,2020-08-30,104
Granada,2020-08-31,104
Granada,2020-09-01,104
Granada,2020-09-02,104
Granada,2020-09-03,104
Granada,2020-09-04,104
Granada,2020-09-05,104
Granada,2020-09-06,104
Granada,2020-09-07,104
Granada,2020-09-08,104
Granada,2020-09-09,104
Granada,2020-09-10,104
Granada,2020-09-11,104
Granada,2020-09-12,104
Granada,2020-09-13,104
Granada,2020-09-14,104
Granada,2020-09-15,104
Granada,2020-09-16,104
Granada,2020-09-17,104
Granada,2020-09-18,104
Granada,2020-09-19,104
Granada,2020-09-20,104
Granada,2020-09-21,104
Granada,2020-09-22,104
Granada,2020-09-23,104
Granada,2020-09-24,104
Granada,2020-09-25,104
Granada,2020-09-26,104
Granada,2020-09-27,104
Granada,2020-09-28,104
Granada,2020-09-29,104
Granada,2020-09-30,104
Granada,2020-10-01,104
Granada,2020-10-02,104
Granada,2020-10-03,104
Granada,2020-10-04,104
Granada,2020-10-05,104
Granada,2020-10-06,104
Granada,2020-10-07,104
Granada,2020-10-08,104
Granada,2020-10-09,104
Granada,2020-10-10,104
Granada,2020-10-11,104
Granada,2020-10-12,104
Granada,2020-10-13,104
Granada,2020-10-14,104
Granada,2020-10-15,104
Granada,2020-10-16,104
Granada,2020-10-17,104
Granada,2020-10-18,104
Granada,2020-10-19,104
Granada,2020-10-20,104
Granada,2020-10-21,104
Granada,2020-10-22,104
Granada,2020-10-23,104
Granada,2020-10-24,104
Granada,2020-10-25,104
Granada,2020-10-26,104
Granada,2020-10-27,104
Granada,2020-10-28,104
Granada,2020-10-29,104
Granada,2020-10-30,104
Granada,2020-10-31,104
Granada,2020-11-01,104
Granada,2020-11-02,104
Granada,2020-11-03,104
Granada,2020-11-04,104
Granada,2020-11-05,104
Granada,2020-11-06,104
Granada,2020-11-07,104
Granada,2020-11-08,104
Granada,2020-11-09,104
Granada,2020-11-10,104
Granada,2020-11-11,104
Granada,2020-11-12,104
Granada,2020-11-13,104
Granada,2020-11-14,104
Granada,2020-11-15,104
Granada,2020-11-16,104
Granada,2020-11-17,104
Granada,2020-11-18,104
Granada,2020-11-19,104
Granada,2020-11-20,104
Granada,2020-11-21,104
Granada,2020-11-22,104
Granada,2020-11-23,104
Granada,2020-11-24,104
Granada,2020-11-25,104
Granada,2020-11-26,104
Granada,2020-11-27,104
Granada,2020-11-28,104
Granada,2020-11-29,104
Granada,2020-11-30,104
Granada,2020-12-01,104
Granada,2020-12-02,104
Granada,2020-12-03,104
Granada,2020-12-04,104
Granada,2020-12-05,104
Granada,2020-12-06,104
Granada,2020-12-07,104
Granada,2020-12-08,104
Granada,2020-12-09,104
Granada,2020-12-10,104
Granada,2020-12-11,104
Granada,2020-12-12,104
Granada,2020-12-13,104
Granada,2020-12-14,104
Granada,2020-12-15,104
Granada,2020-12-16,104
Granada,2020-12-17,104
Granada,2020-12-18,104
Granada,2020-12-19,104
Granada,2020-12-20,104
Granada,2020-12-21,104
Granada,2020-12-22,104
Granada,2020-12-23,104
Granada,2020-12-24,104
Granada,2020-12-25,104
Granada,2020-12-26,104
Granada,2020-12-27,104
Granada,2020-12-28,104
Granada,2020-12-29,104
Granada,2020-12-30,104
Granada,2020-12-31,104
Granada,2021-01-01,104
Granada,2021-01-02,104
Granada,2021-01-03,104
Granada,2021-01-04,104
Granada,2021-01-05,104
Granada,2021-01-06,104
Granada,2021-01-07,104
Granada,2021-01-08,104
Granada,2021-01-09,104
Granada,2021-01-10,104
Granada,2021-01-11,104
Granada,2021-01-12,104
Granada,2021-01-13,104
Granada,2021-01-14,104
Granada,2021-01-15,104
Granada,2021-01-16,104
Granada,2021-01-17,104
Granada,2021-01-18,104
Granada,2021-01-19,104
Granada,2021-01-20,104
Granada,2021-01-21,104
Granada,2021-01-22,104
Granada,2021-01-23,104
Granada,2021-01-24,104
Granada,2021-01-25,104
Granada,2021-01-26,104
Granada,2021-01-27,104
Granada,2021-01-28,104
Granada,2021-01-29,104
Granada,2021-01-30,104
Granada,2021-01-31,104
Granada,2021-02-01,104
Granada,2021-02-02,104
Granada,2021-02-03,104
Granada,2021-02-04,104
Granada,2021-02-05,104
Granada,2021-02-06,104
Granada,2021-02-07,104
Granada,2021-02-08,104
Granada,2021-02-09,104
Granada,2021-02-10,104
Granada,2021-02-11,104
Granada,2021-02-12,104
Granada,2021-02-13,104
Granada,2021-02-14,104
Granada,2021-02-15,104
Granada,2021-02-16,104
Granada,2021-02-17,104
Granada,2021-02-18,104
Granada,2021-02-19,104
Granada,2021-02-20,104
Granada,2021-02-21,104
Granada,2021-02-22,104
Granada,2021-02-23,104
Granada,2021-02-24,104
Granada,2021-02-25,104
Granada,2021-02-26,104
Granada,2021-02-27,104
Granada,2021-02-28,104
Granada,2021-03-01,104
Granada,2021-03-02,104
Granada,2021-03-03,104
Granada,2021-03-04,104
Granada,2021-03-05,104
Granada,2021-03-06,104
Granada,2021-03-07,104
Granada,2021-03-08,104
Granada,2021-03-09,104
Granada,2021-03-10,104
Granada,2021-03-11,104
Granada,2021-03-12,104
Granada,2021-03-13,104
Granada,2021-03-14,105
Granada,2021-03-15,105
Granada,2021-03-16,105
Granada,2021-03-17,105
Granada,2021-03-18,105
Granada,2021-03-19,105
Granada,2021-03-20,105
Granada,2021-03-21,105
Granada,2021-03-22,105
Granada,2021-03-23,105
Granada,2021-03-24,105
Granada,2021-03-25,105
Granada,2021-03-26,105
Granada,2021-03-27,105
Granada,2021-03-28,105
Granada,2021-03-29,105
Granada,2021-03-30,105
Granada,2021-03-31,105
Granada,2021-04-01,105
Granada,2021-04-02,105
Granada,2021-04-03,105
Granada,2021-04-04,105
Granada,2021-04-05,106
Granada,2021-04-06,106
Granada,2021-04-07,106
Granada,2021-04-08,106
Granada,2021-04-09,106
Granada,2021-04-10,106
Granada,2021-04-11,106
Granada,2021-04-12,106
Granada,2021-04-13,106
Granada,2021-04-14,106
Granada,2021-04-15,106
Granada,2021-04-16,106
Granada,2021-04-17,106
Granada,2021-04-18,106
Granada,2021-04-19,106
Granada,2021-04-20,106
Granada,2021-04-21,106
Granada,2021-04-22,106
Granada,2021-04-23,106
Granada,2021-04-24,106
Granada,2021-04-25,107
Granada,2021-04-26,107
Granada,2021-04-27,107
Granada,2021-04-28,107
Granada,2021-04-29,107
Granada,2021-04-30,114
Granada,2021-05-01,114
Granada,2021-05-02,114
Granada,2021-05-03,114
Granada,2021-05-04,114
Granada,2021-05-05,114
Granada,2021-05-06,114
Granada,2021-05-07,114
Granada,2021-05-08,114
Granada,2021-05-09,114
Granada,2021-05-10,114
Granada,2021-05-11,114
Granada,2021-05-12,114
Granada,2021-05-13,115
Granada,2021-05-14,115
Granada,2021-05-15,115
Granada,2021-05-16,115
Granada,2021-05-17,115
Granada,2021-05-18,115
Granada,2021-05-19,115
Granada,2021-05-20,115
Granada,2021-05-21,115
Granada,2021-05-22,115
Granada,2021-05-23,115
Granada,2021-05-24,115
Granada,2021-05-25,115
Granada,2021-05-26,115
Granada,2021-05-27,115
Granada,2021-05-28,115
Granada,2021-05-29,115
Granada,2021-05-30,115
Granada,2021-05-31,115
Granada,2021-06-01,115
Granada,2021-06-02,115
Granada,2021-06-03,115
Granada,2021-06-04,115
Granada,2021-06-05,115
Granada,2021-06-06,115
Granada,2021-06-07,115
Granada,2021-06-08,115
Granada,2021-06-09,115
Granada,2021-06-10,115
Granada,2021-06-11,115
Granada,2021-06-12,115
Granada,2021-06-13,115
Granada,2021-06-14,116
Granada,2021-06-15,116
Granada,2021-06-16,117
Granada,2021-06-17,117
Granada,2021-06-18,117
Granada,2021-06-19,117
Granada,2021-06-20,117
Granada,2021-06-21,117
Granada,2021-06-22,117
Granada,2021-06-23,118
Granada,2021-06-24,118
Granada,2021-06-25,118
Granada,2021-06-26,118
Granada,2021-06-27,118
Granada,2021-06-28,118
Granada,2021-06-29,118
Granada,2021-06-30,118
Granada,2021-07-01,119
Granada,2021-07-02,119
Granada,2021-07-03,119
Granada,2021-07-04,119
Granada,2021-07-05,120
Granada,2021-07-06,120
Granada,2021-07-07,120
Granada,2021-07-08,121
Granada,2021-07-09,121
Granada,2021-07-10,121
Granada,2021-07-11,121
Granada,2021-07-12,121
Granada,2021-07-13,121
Granada,2021-07-14,121
Granada,2021-07-15,122
Granada,2021-07-16,122
Granada,2021-07-17,122
Granada,2021-07-18,122
Granada,2021-07-19,122
Granada,2021-07-20,122
Granada,2021-07-21,123
Granada,2021-07-22,123
Granada,2021-07-23,123
Granada,2021-07-24,123
Granada,2021-07-25,124
Granada,2021-07-26,124
Granada,2021-07-27,124
Granada,2021-07-28,124
Granada,2021-07-29,124
Granada,2021-07-30,124
Granada,2021-07-31,124
Granada,2021-08-01,124
Granada,2021-08-02,124
Granada,2021-08-03,124
Granada,2021-08-04,124
Granada,2021-08-05,124
Granada,2021-08-06,124
Granada,2021-08-07,124
Granada,2021-08-08,124
